UserId,TotalCompetitions,TotalSubmissions,UserPoints,UserPointsMultiplier
44326,1,1,723.0798698,723.0798698
44327,6,71,14096.97468,13015.40961
44329,1,27,6076.622545,6076.622545
44334,1,27,6076.622545,6076.622545
44336,1,27,6076.622545,6076.622545
44346,1,27,6076.622545,6076.622545
44351,2,8,1077.096881,1077.096881
44355,1,1,457.4522111,457.4522111
44362,1,16,1483.803652,1483.803652
44366,1,3,805.8496028,805.8496028
44367,1,19,1638.088746,1638.088746
44369,1,5,1253.003275,1253.003275
44372,1,3,824.1894707,824.1894707
44373,2,36,6600.915665,6600.915665
44375,1,1,563.6443905,563.6443905
44376,1,4,764.6875052,764.6875052
44377,1,20,3073.23686,3073.23686
44378,3,275,3769.685154,3769.685154
44381,1,6,572.2909745,572.2909745
44382,2,22,1154.275159,1154.275159
44388,2,20,3313.973822,3313.973822
44389,1,6,497.1180501,497.1180501
44392,1,3,516.888062,516.888062
44394,1,12,516.2694126,516.2694126
44395,5,47,17255.46958,3659.260113
44397,1,14,2795.50023,2795.50023
44403,3,302,1613.024679,1613.024679
44405,1,3,720.0649399,720.0649399
44408,2,7,2305.62678,2305.62678
44412,1,10,4223.714714,8447.429427
44418,1,8,2105.003797,2105.003797
44421,1,2,503.7446287,503.7446287
44427,1,4,649.6535566,649.6535566
44430,1,40,435.1728057,435.1728057
44434,2,18,1142.531649,355.2854634
44435,1,1,298.6531154,298.6531154
44437,1,10,300.4818029,300.4818029
44438,1,10,300.4818029,300.4818029
44439,1,10,300.4818029,300.4818029
44441,1,10,514.8933052,514.8933052
44443,1,10,715.5971008,715.5971008
44447,1,7,712.6542719,712.6542719
44448,1,46,1452.24884,1452.24884
44451,1,4,595.2645995,595.2645995
44454,2,31,6890.120257,6076.622545
44461,1,6,2037.693929,0
44463,4,171,2952.462359,2952.462359
44466,1,4,593.3474819,593.3474819
44472,1,7,4322.28188,4322.28188
44475,1,2,1602.875327,1602.875327
44482,1,27,6076.622545,6076.622545
44483,1,27,6076.622545,6076.622545
44484,2,28,7007.788707,6076.622545
44489,1,9,519.747546,519.747546
44491,1,10,2216.793815,2216.793815
44493,1,8,504.1846488,504.1846488
44494,1,1,1618.689299,1618.689299
44496,1,3,997.4670161,997.4670161
44497,1,4,993.9854531,993.9854531
44498,1,3,741.1200003,741.1200003
44499,1,4,1018.96994,1018.96994
44504,3,32,7662.58968,5062.984907
44506,1,9,519.0475492,519.0475492
44508,1,2,531.2552333,531.2552333
44509,1,10,7108.236192,7108.236192
44511,4,102,14686.68529,11044.79358
44514,7,109,17982.79136,14401.8179
44515,1,3,194.3411532,194.3411532
44518,1,6,1451.892929,1451.892929
44519,2,7,755.0435507,251.8210543
44521,1,5,647.3650525,647.3650525
44522,1,2,694.6337736,6.95E-14
44523,7,47,3950.102086,3628.457959
44526,1,11,491.3374791,491.3374791
44530,1,1,2148.110837,2148.110837
44532,1,1,517.6541323,517.6541323
44533,1,2,521.1541706,521.1541706
44534,1,2,702.5728066,702.5728066
44537,2,62,5084.701632,5084.701632
44546,8,111,7404.608948,6098.649557
44554,12,322,23942.73569,22140.28515
44565,1,4,761.4819646,761.4819646
44568,1,1,563.6443905,563.6443905
44570,1,5,1315.799285,1315.799285
44573,4,10,11726.24457,7963.590545
44579,1,5,523.8817147,523.8817147
44580,1,4,547.4043923,547.4043923
44583,1,5,751.9441789,751.9441789
44599,1,2,1941.949415,1941.949415
44604,1,2,558.8601124,558.8601124
44609,1,2,636.9328513,636.9328513
44610,1,2,685.2308153,685.2308153
44615,1,1,709.0952551,709.0952551
44620,1,1,452.2675941,452.2675941
44622,1,3,225.8166269,225.8166269
44623,5,398,66085.47489,66085.47489
44624,1,7,1135.533064,1.14E-13
44637,1,78,10658.1536,10658.1536
44638,1,1,296.1672297,296.1672297
44639,1,78,10658.1536,10658.1536
44642,1,1,1855.036536,1855.036536
44643,2,6,2018.675591,1020.83538
44645,1,2,1013.792999,1013.792999
44654,1,27,1173.606591,293.4016477
44662,1,3,3278.027139,3278.027139
44663,1,4,1983.97631,1983.97631
44666,2,3,2789.252333,2789.252333
44667,1,12,8538.075916,8538.075916
44677,1,1,563.6443905,563.6443905
44679,3,62,5765.138039,5765.138039
44683,1,2,695.2260188,695.2260188
44691,1,9,713.5327524,713.5327524
44703,5,178,7453.442423,7453.442423
44709,2,10,835.4852038,183.3874353
44712,1,13,786.8783947,786.8783947
44720,1,9,976.9939242,976.9939242
44722,6,30,4126.714515,4126.714515
44737,1,13,9370.042,9370.042
44747,2,13,1052.846757,435.4155105
44766,2,250,7944.784559,7944.784559
44774,1,4,7917.36564,0
44777,4,360,24480.11235,24480.11235
44778,3,32,3357.693869,3357.693869
44814,1,2,728.9756283,7.29E-14
44840,1,4,595.2892844,5.95E-14
44859,2,22,2884.118641,440.8405048
44887,2,37,3684.61237,1270.022688
44906,1,8,1111.793017,1.11E-13
44921,2,7,5097.106932,2387.54979
44935,8,74,10596.99411,7465.914193
44940,1,5,1051.058826,1.05E-13
44941,3,37,2120.15957,2120.15957
44956,42,409,40519.76032,36455.30456
44964,1,50,2781.451033,2.78E-13
44968,2,15,842.8748762,6.62E-14
44994,1,3,1137.538307,1137.538307
44997,1,1,629.8395129,6.30E-14
45011,2,5,1155.556389,283.9331307
45020,1,13,526.3748934,526.3748934
45027,1,1,176.8010082,176.8010082
45029,1,2,1093.616247,1.09E-13
45034,1,20,23937.67805,23937.67805
45041,1,12,1410.992967,1.41E-13
45053,4,14,6811.867133,8755.468543
45075,2,15,580.9722024,580.9722024
45084,1,8,752.3091595,7.52E-14
45088,1,14,242.6481786,0
45105,3,29,5465.75731,5465.75731
45108,1,3,945.27583,945.27583
45110,1,7,1323.414915,1323.414915
45114,1,1,732.4552307,7.32E-14
45125,1,6,1043.004704,1.04E-13
45132,1,1,133.2678705,133.2678705
45135,1,1,1119.733118,1119.733118
45136,4,35,1423.325203,1096.163386
45139,1,28,1488.36157,1.49E-13
45155,2,6,3548.424616,3548.424616
45159,1,23,1076.118094,1.08E-13
45160,1,14,2214.987492,1107.493746
45163,1,1,868.5711543,868.5711543
45171,2,7,1972.414719,1972.414719
45175,1,3,268.6517869,268.6517869
45182,1,3,325.4823505,325.4823505
45198,1,5,639.8636472,6.40E-14
45207,2,27,1136.73331,1136.73331
45214,1,7,804.6712672,8.05E-14
45223,1,21,917.925869,917.925869
45234,1,5,1084.784854,1.08E-13
45237,1,3,234.4485353,234.4485353
45240,1,2,2667.827243,0
45241,1,11,1576.411115,1.58E-13
45248,1,5,682.5178272,6.83E-14
45254,1,13,5777.045979,5.78E-13
45257,1,6,1139.241998,1139.241998
45260,1,16,159.5797251,159.5797251
45264,1,5,735.9738359,7.36E-14
45267,1,2,610.8482406,6.11E-14
45270,3,38,922.3796344,531.1927471
45283,1,2,632.3110897,6.32E-14
45294,1,10,1067.611197,1.07E-13
45302,1,38,3435.052091,3.44E-13
45304,1,4,866.4091492,8.66E-14
45310,1,19,1638.088746,1638.088746
45311,7,27,5072.971119,5072.971119
45328,1,2,592.0743946,5.92E-14
45336,1,12,1727.739733,1.73E-13
45340,1,4,946.7813044,9.47E-14
45342,1,1,2010.032803,2010.032803
45354,1,10,4429.824324,4429.824324
45363,1,32,3253.696043,3.25E-13
45367,1,3,872.0249271,872.0249271
45377,2,23,13022.37552,13022.37552
45387,1,2,713.7823423,7.14E-14
45391,1,4,226.6878542,226.6878542
45392,1,12,1208.812421,1.21E-13
45407,1,5,2438.63626,2438.63626
45417,3,26,5035.599661,3671.211647
45425,1,1,509.2350567,509.2350567
45432,1,17,3500.267904,3500.267904
45434,1,27,1444.193979,1.44E-13
45440,1,4,1262.105414,1.26E-13
45441,4,140,3770.010913,3770.010913
45448,1,6,614.529332,614.529332
45450,1,3,614.306967,6.14E-14
45451,1,13,1321.223509,1.32E-13
45458,1,6,614.529332,614.529332
45464,1,17,735.5369668,735.5369668
45479,1,13,1526.043156,1.53E-13
45484,20,242,24288.90451,23237.15254
45486,1,6,614.529332,614.529332
45487,1,1,363.5025604,363.5025604
45489,1,6,614.529332,614.529332
45507,1,3,863.8292693,8.64E-14
45514,1,7,2589.380758,2589.380758
45515,1,7,1080.431197,1.08E-13
45519,2,10,1257.081938,1006.473258
45525,1,3,5076.770314,5076.770314
45544,1,33,8819.453254,8819.453254
45551,1,8,2279.132349,2279.132349
45552,2,12,19797.90281,7.62E-14
45563,1,1,1606.772525,1606.772525
45568,2,34,1810.258008,634.1668972
45572,1,9,1335.254303,1.34E-13
45579,1,26,2862.863811,2.86E-13
45582,1,3,678.1044643,678.1044643
45585,1,1,127.6427716,127.6427716
45587,1,4,722.4569113,722.4569113
45616,1,8,898.8672234,898.8672234
45632,4,50,2385.467796,1235.112528
45651,8,137,33428.52357,31992.79996
45654,1,23,581.983179,581.983179
45658,2,41,12152.33958,12152.33958
45673,1,1,620.1743078,6.20E-14
45682,1,4,791.8419285,7.92E-14
45683,1,19,1586.955701,1.59E-13
45685,1,4,993.9593108,9.94E-14
45708,1,2,1145.364567,1.15E-13
45724,1,10,201.5030674,201.5030674
45734,1,78,4272.368137,4272.368137
45735,1,11,1035.245955,1035.245955
45736,1,6,896.0245099,8.96E-14
45748,1,19,214.780932,0
45749,1,6,1089.179665,1.09E-13
45751,1,2,776.1675508,776.1675508
45753,1,1,1739.23884,1739.23884
45759,16,208,14809.08026,9925.563168
45766,1,3,194.3411532,194.3411532
45767,1,8,1675.074274,1675.074274
45774,2,3,978.2880478,978.2880478
45775,1,6,4023.125541,4023.125541
45778,1,5,926.0309067,926.0309067
45782,1,1,289.6748713,289.6748713
45788,6,219,9083.281303,11560.39182
45789,1,4,1738.196788,1738.196788
45791,1,9,238.2320611,238.2320611
45795,1,9,238.2320611,238.2320611
45800,1,17,677.645815,677.645815
45804,3,51,9434.922201,9434.922201
45813,1,9,729.0585953,729.0585953
45822,1,3,358.8036101,358.8036101
45839,1,9,238.2320611,238.2320611
45840,1,12,1371.905318,1.37E-13
45853,2,51,4394.571897,875.3343234
45855,3,40,2737.148058,2737.148058
45866,10,206,11134.39324,11134.39324
45877,3,15,2024.600828,768.6872735
45883,3,74,22687.34066,8435.699357
45885,1,3,940.4623897,9.40E-14
45887,1,1,563.6443905,563.6443905
45891,4,59,6810.154431,1217.250585
45896,1,41,3292.699498,3292.699498
45900,4,23,915.009738,915.009738
45901,1,2,675.1919995,6.75E-14
45905,1,2,1835.273658,0
45908,2,24,695.874885,347.4460043
45912,9,194,6682.746063,3283.062969
45920,1,9,238.2320611,238.2320611
45929,1,3,895.7486423,895.7486423
45930,1,9,691.1778362,691.1778362
45939,2,25,1423.254172,526.1652676
45953,1,4,397.1947537,0
45969,1,3,221.2742126,221.2742126
45975,1,7,216.307734,216.307734
45978,14,862,54488.58218,54488.58218
45991,1,1,1665.865447,1665.865447
46003,32,1593,37524.07274,36499.81338
46005,2,33,2705.427793,2705.427793
46018,1,8,1001.153251,1.00E-13
46020,1,3,595.9235249,595.9235249
46022,1,14,969.7013662,9.70E-14
46030,1,5,242.9152248,242.9152248
46031,1,4,979.9267615,9.80E-14
46043,1,1,382.7949569,382.7949569
46045,1,9,3880.334214,3.88E-13
46049,1,8,3569.773189,3.57E-13
46065,1,2,484.4110998,484.4110998
46069,1,1,2941.471539,2941.471539
46097,1,2,466.0430575,466.0430575
46103,1,8,1001.265015,1001.265015
46105,2,19,2168.728466,754.1093589
46112,6,100,8055.207443,8055.207443
46122,1,1,1433.437975,1433.437975
46133,1,1,713.9085788,713.9085788
46150,6,671,11925.7966,11925.7966
46151,5,40,2624.956342,1823.44152
46154,1,2,615.0934604,615.0934604
46155,1,4,1779.762373,1779.762373
46156,3,99,5299.086693,5299.086693
46177,1,3,685.5004288,6.86E-14
46197,1,3,209.4192356,209.4192356
46201,1,1,502.0673889,502.0673889
46202,8,217,23552.6784,22339.28295
46205,10,300,50915.54256,46003.00602
46210,5,186,15429.37521,15429.37521
46228,1,38,603.1954832,603.1954832
46229,4,9,4746.318694,4746.318694
46238,1,5,781.0307508,781.0307508
46241,2,12,1098.94659,1098.94659
46258,1,6,97.12560396,97.12560396
46261,1,2,1011.682884,1011.682884
46262,1,7,1301.350718,1301.350718
46266,2,11,2022.624069,328.4359297
46275,14,320,21021.56368,21021.56368
46289,1,1,734.9935213,734.9935213
46294,1,2,892.1328301,892.1328301
46307,1,27,1675.153233,1675.153233
46309,8,94,9147.500471,9147.500471
46312,2,2,564.3951484,564.3951484
46315,1,1,1595.058469,1595.058469
46319,1,5,138.5563022,138.5563022
46325,1,29,1352.146461,1352.146461
46328,1,3,723.8278826,7.24E-14
46352,1,6,765.6134204,7.66E-14
46355,1,4,779.4799323,7.79E-14
46368,1,3,1404.865194,1404.865194
46369,1,4,321.6223338,321.6223338
46375,5,49,2355.939505,2355.939505
46382,1,2,1021.941517,1021.941517
46383,13,299,22447.30113,20968.02419
46387,2,13,3680.525587,2373.387703
46388,1,2,1071.844954,1.07E-13
46392,1,4,3369.510611,3369.510611
46393,1,11,1314.336146,1.31E-13
46401,1,9,321.2720741,321.2720741
46403,1,112,1080.005136,1080.005136
46406,1,1,1008.469865,1.01E-13
46419,1,8,1578.939108,1578.939108
46426,2,2,1562.572761,0
46434,2,21,943.9165216,943.9165216
46450,1,1,6766.06369,6766.06369
46454,1,7,2023.525019,2023.525019
46459,2,132,17804.75731,17804.75731
46475,1,12,350.5492979,350.5492979
46477,4,20,2993.83571,2993.83571
46478,4,66,33974.3362,3755.269405
46479,1,2,679.5653312,6.80E-14
46492,1,9,874.2578896,8.74E-14
46494,1,1,1794.909358,1794.909358
46511,1,1,1203.195175,1203.195175
46533,1,6,1287.846495,1287.846495
46535,2,60,3120.62698,617.5111629
46539,1,3,480.8390266,480.8390266
46540,1,25,238.6998789,238.6998789
46557,1,17,1854.373774,1.85E-13
46559,1,10,459.0038077,459.0038077
46561,1,2,767.5590716,7.68E-14
46562,3,3,1361.041934,1361.041934
46563,2,10,3534.079407,2393.655311
46565,2,10,673.7944604,673.7944604
46566,1,1,493.618705,493.618705
46599,1,10,267.5172811,267.5172811
46609,25,335,31205.85124,22508.36698
46611,1,6,1225.985985,1.23E-13
46616,1,3,750.4523694,7.50E-14
46631,1,2,787.6706729,7.88E-14
46645,1,10,9641.867626,9641.867626
46650,1,4,861.2672433,8.61E-14
46656,1,2,4763.818324,4763.818324
46665,1,5,350.3323606,350.3323606
46666,7,107,42436.88056,9517.152401
46667,2,54,2724.932225,2724.932225
46673,1,4,2628.913881,2628.913881
46675,4,28,2612.574623,2612.574623
46676,1,4,407.7418433,407.7418433
46679,1,14,238.6026049,238.6026049
46682,2,21,1752.648723,1752.648723
46686,1,8,980.3378877,980.3378877
46692,1,5,521.4405232,521.4405232
46699,1,1,433.8011413,433.8011413
46702,1,5,2438.63626,2438.63626
46707,1,7,1470.320651,1.47E-13
46709,1,5,2438.63626,2438.63626
46712,7,49,3710.184238,3710.184238
46733,16,1120,29437.5159,29437.5159
46734,2,26,2777.873774,2777.873774
46736,1,8,2106.21454,1053.10727
46746,1,1,707.2637467,7.07E-14
46756,1,1,307.6036538,307.6036538
46761,3,109,1445.749404,1445.749404
46773,1,4,273.7306608,273.7306608
46790,2,16,3905.83051,3905.83051
46792,1,22,2178.406437,2178.406437
46794,1,7,720.4428682,7.20E-14
46808,1,2,742.8727482,742.8727482
46809,1,2,672.4770161,672.4770161
46811,1,1,1049.388684,1049.388684
46812,1,1,1015.311158,1015.311158
46813,1,2,1008.08472,1008.08472
46814,1,2,1004.516276,1004.516276
46815,1,5,987.1066396,987.1066396
46819,1,2,673.8736458,673.8736458
46823,1,2,1053.341188,1053.341188
46826,3,144,22211.17165,22211.17165
46827,1,11,2081.648361,2.08E-13
46828,1,5,2438.63626,2438.63626
46833,18,403,27661.08186,18382.70413
46838,1,11,1689.388271,1689.388271
46847,2,20,1271.956078,1271.956078
46848,1,3,352.4385721,352.4385721
46852,1,2,1090.724884,1090.724884
46859,1,8,796.2244169,796.2244169
46864,1,1,1637.709449,1637.709449
46867,8,88,5673.317419,4781.394954
46888,2,25,2176.551893,2176.551893
46892,1,5,345.358082,0
46907,2,157,4644.333415,4167.779053
46916,1,3,1387.836362,1387.836362
46918,8,197,5376.189661,5376.189661
46919,1,2,154.7481363,0
46923,1,10,784.0474768,784.0474768
46924,2,14,6758.548156,6758.548156
46925,2,7,4689.559946,3244.907073
46928,1,6,1751.732724,1751.732724
46931,1,1,1902.813344,1902.813344
46933,3,80,5042.982913,5042.982913
46946,1,1,1449.656575,1449.656575
46956,4,86,5650.441436,5650.441436
46961,1,3,2413.593593,603.3983982
46974,13,537,29745.85982,18072.63977
46980,4,35,1994.69265,1994.69265
46986,5,52,4055.686244,4055.686244
46992,12,397,45130.07565,45130.07565
47003,1,2,1335.619871,1335.619871
47006,2,9,621.3935103,621.3935103
47009,1,3,247.1853868,247.1853868
47018,1,2,253.2761995,253.2761995
47022,1,1,197.207379,197.207379
47026,4,36,1681.052093,1681.052093
47028,2,4,1548.976687,1548.976687
47037,1,17,1055.140612,1.06E-13
47046,2,24,293.2970256,293.2970256
47053,3,8,1181.974693,1181.974693
47056,3,73,2219.903457,2219.903457
47059,8,261,6723.197093,6555.807419
47078,2,3,2403.358488,1428.111645
47083,1,2,524.4522823,524.4522823
47092,12,243,123367.5636,123367.5636
47123,1,15,1441.806742,1441.806742
47127,1,1,1342.401084,1.34E-13
47132,2,39,1390.747121,1390.747121
47151,17,418,17858.34042,17858.34042
47154,4,12,3588.005804,3033.275714
47156,1,8,1675.074274,1675.074274
47157,1,8,1675.074274,1675.074274
47158,1,8,1675.074274,1675.074274
47159,1,8,1675.074274,1675.074274
47160,1,15,1102.617243,1.10E-13
47170,1,1,186.9085931,0
47177,1,12,1239.562055,309.8905137
47188,1,17,529.9105875,529.9105875
47201,1,22,5666.818788,5666.818788
47207,1,1,652.931328,6.53E-14
47209,2,11,564.68401,0
47219,1,7,609.7053999,6.10E-14
47220,1,114,4647.745275,4647.745275
47222,1,63,311.3337107,311.3337107
47226,7,779,66042.74804,66042.74804
47234,1,13,318.7611975,318.7611975
47245,1,2,362.3264707,362.3264707
47266,1,1,221.8723783,221.8723783
47269,3,54,2468.021794,2468.021794
47302,1,1,832.4087387,832.4087387
47305,1,2,351.6452876,351.6452876
47315,1,97,429.6304654,429.6304654
47323,2,4,1524.755549,1524.755549
47325,1,5,2003.999806,2003.999806
47328,3,53,4676.259454,4676.259454
47335,1,2,1031.981909,1031.981909
47342,2,12,1206.304281,252.3088802
47348,19,398,88900.34239,49163.81061
47354,1,3,158.5935036,0
47361,1,4,754.6640098,754.6640098
47364,20,195,97310.20327,97310.20327
47367,2,25,2168.696368,2168.696368
47370,1,1,269.6040097,269.6040097
47371,2,29,3052.220146,3052.220146
47387,1,87,1480.044929,1480.044929
47397,1,4,1680.372329,1680.372329
47398,2,7,521.1904492,219.130253
47408,2,25,2176.551893,2176.551893
47416,1,35,859.8306652,859.8306652
47418,1,35,859.8306652,859.8306652
47436,1,5,699.3079584,6.99E-14
47438,23,102,12234.08618,12234.08618
47444,1,1,1509.635664,377.4089159
47446,1,35,859.8306652,859.8306652
47468,1,3,1023.484518,1.02E-13
47481,3,14,6565.219456,4894.653723
47495,1,3,337.3250251,337.3250251
47496,1,2,1086.260151,1086.260151
47498,1,4,633.6962976,633.6962976
47513,1,30,232.7466707,232.7466707
47514,1,11,2939.418067,2939.418067
47525,1,1,479.6584874,479.6584874
47529,3,29,3104.569161,3104.569161
47530,2,22,6197.234309,6197.234309
47536,1,2,2101.306102,2101.306102
47544,6,10,3963.235174,3963.235174
47555,5,469,18009.69727,18009.69727
47564,1,10,904.5176825,9.05E-14
47568,1,2,1201.355442,1201.355442
47582,1,5,434.8328358,434.8328358
47584,1,4,627.3903614,6.27E-14
47586,2,78,657.4341025,370.6012682
47603,1,4,4140.199527,4140.199527
47605,1,5,4961.040635,4961.040635
47612,2,14,612.9124684,612.9124684
47627,1,14,853.0643763,853.0643763
47635,1,5,6795.553975,6795.553975
47647,1,4,1736.909842,1736.909842
47648,1,11,2939.418067,2939.418067
47650,1,10,1714.894038,1.71E-13
47652,1,28,587.4128485,587.4128485
47670,1,3,3925.394011,3925.394011
47685,5,11,2658.955747,2658.955747
47697,1,10,243.0802891,243.0802891
47699,2,37,9587.02606,4974.323004
47700,2,12,667.5710016,283.9060729
47703,1,2,623.7579873,6.24E-14
47708,1,4,951.1691111,951.1691111
47709,2,21,3750.934632,969.5892222
47717,10,20,6268.501245,5855.026939
47718,1,4,668.0470585,6.68E-14
47721,40,176,39129.77648,37066.74413
47722,1,7,1541.083002,1541.083002
47724,2,5,2264.657658,2264.657658
47730,12,123,99855.41336,99855.41336
47731,6,219,5249.355777,5249.355777
47734,1,29,455.1139268,455.1139268
47738,1,14,463.4738451,463.4738451
47739,1,3,411.9251437,0
47740,3,5,2469.918719,2469.918719
47741,4,108,15462.01291,15462.01291
47744,1,1,598.5452029,5.99E-14
47755,1,9,288.022569,288.022569
47758,1,7,769.8814342,769.8814342
47763,3,48,1967.524916,1967.524916
47765,3,20,3840.786452,3233.351838
47766,1,1,1396.290208,1396.290208
47767,2,25,2176.551893,2176.551893
47775,2,26,1515.712992,1515.712992
47779,1,2,849.7173149,849.7173149
47781,1,2,1240.602514,1240.602514
47784,16,92,36342.22403,17717.51967
47788,1,11,2939.418067,2939.418067
47790,1,2,1295.615584,1295.615584
47795,2,4,6843.403823,6843.403823
47804,6,64,12521.7253,7405.238609
47810,1,2,766.5732951,766.5732951
47811,1,2,833.2631871,833.2631871
47815,1,2,828.6973526,828.6973526
47819,2,3,961.4455613,294.8064001
47825,1,2,1687.259923,1687.259923
47827,1,2,675.2770623,675.2770623
47836,2,9,524.8833642,524.8833642
47862,1,4,1937.833602,1937.833602
47870,2,6,1468.656935,1468.656935
47877,1,2,1551.304398,1551.304398
47885,2,15,2983.706021,2983.706021
47887,4,85,4370.390682,4370.390682
47893,5,247,4033.41553,4033.41553
47907,1,5,771.4852116,7.71E-14
47913,3,10,3336.28013,3336.28013
